alternative,utility_1,utility_2,utility_3
105,0.664463442203834,0.664463442203834,0.664463442203834
106,-0.52332709909673,-0.52332709909673,-0.52332709909673
107,-1.2730997102507082,-1.2730997102507082,-1.2730997102507082
108,0.5815673229547533,0.5815673229547533,0.5815673229547533
109,-1.0573357189892842,-1.0573357189892842,-1.0573357189892842
110,-1.4222673669685593,-1.4222673669685593,-1.4222673669685593
111,-0.24564079181282228,-0.24564079181282228,-0.24564079181282228
112,0.747182249334319,0.747182249334319,0.747182249334319
113,-0.31553108621403947,-0.31553108621403947,-0.31553108621403947
114,-0.41012782890434085,-0.41012782890434085,-0.41012782890434085
115,0.5908647281639121,0.5908647281639121,0.5908647281639121
116,0.6943313792952743,0.6943313792952743,0.6943313792952743
117,0.5749392976554928,0.5749392976554928,0.5749392976554928
118,-0.16733204810226532,-0.16733204810226532,-0.16733204810226532
119,0.22135459264116353,0.22135459264116353,0.22135459264116353
120,0.06181435349226927,0.06181435349226927,0.06181435349226927
121,0.5023811492973129,0.5023811492973129,0.5023811492973129
122,0.18284467194248233,0.18284467194248233,0.18284467194248233
123,0.7098824199001887,0.7098824199001887,0.7098824199001887
124,0.22152260039047356,0.22152260039047356,0.22152260039047356
125,0.7016421904509098,0.7016421904509098,0.7016421904509098
126,0.2726416012706432,0.2726416012706432,0.2726416012706432
127,0.1141390405997802,0.1141390405997802,0.1141390405997802
128,-0.19750721010729055,-0.19750721010729055,-0.19750721010729055
129,0.053357010468830346,0.053357010468830346,0.053357010468830346
130,0.7339356648699082,0.7339356648699082,0.7339356648699082
131,0.22000613496418353,0.22000613496418353,0.22000613496418353
132,0.644311871788978,0.644311871788978,0.644311871788978
133,1.1686874292313671,1.1686874292313671,1.1686874292313671
134,0.9452960355602418,0.9452960355602418,0.9452960355602418
135,0.18902822853376655,0.18902822853376655,0.18902822853376655
136,0.8142047338154246,0.8142047338154246,0.8142047338154246
137,1.3137125174572004,1.3137125174572004,1.3137125174572004
138,0.7519658432946201,0.7519658432946201,0.7519658432946201
139,0.623878052900368,0.623878052900368,0.623878052900368
140,0.2048050456958883,0.2048050456958883,0.2048050456958883
141,-3.1224465485082,-3.1224465485082,-3.1224465485082
142,-0.70000451878545,-0.70000451878545,-0.70000451878545
143,0.7323232273727669,0.7323232273727669,0.7323232273727669
144,1.2232368389311459,1.2232368389311459,1.2232368389311459
145,-3.4555704843408814,-3.4555704843408814,-3.4555704843408814
146,0.8808827165693707,0.8808827165693707,0.8808827165693707
147,0.48831324124528397,0.48831324124528397,0.48831324124528397
148,0.2690597511571209,0.2690597511571209,0.2690597511571209
149,0.07044573595693748,0.07044573595693748,0.07044573595693748
150,-0.10682252328831954,-0.10682252328831954,-0.10682252328831954
151,0.048365756971151086,0.048365756971151086,0.048365756971151086
152,0.3198423755384061,0.3198423755384061,0.3198423755384061
153,0.37102018066586506,0.37102018066586506,0.37102018066586506
154,0.2639847992576074,0.2639847992576074,0.2639847992576074
155,0.18766343411515063,0.18766343411515063,0.18766343411515063
156,0.8469909215088247,0.8469909215088247,0.8469909215088247
157,-1.4823917240854954,-1.4823917240854954,-1.4823917240854954
158,0.492971816420515,0.492971816420515,0.492971816420515
159,0.5985804663803398,0.5985804663803398,0.5985804663803398
160,0.5983031980133324,0.5983031980133324,0.5983031980133324
161,0.32931502946663116,0.32931502946663116,0.32931502946663116
162,0.5730004793240342,0.5730004793240342,0.5730004793240342
163,0.9987357404822443,0.9987357404822443,0.9987357404822443
164,0.9189990586261132,0.9189990586261132,0.9189990586261132
165,1.0848856348000817,1.0848856348000817,1.0848856348000817
166,0.7296262733920686,0.7296262733920686,0.7296262733920686
167,1.0347355219371686,1.0347355219371686,1.0347355219371686
168,0.9839642407624618,0.9839642407624618,0.9839642407624618
169,0.7630802013905713,0.7630802013905713,0.7630802013905713
170,-0.01087230151102947,-0.01087230151102947,-0.01087230151102947
171,0.8470534379443597,0.8470534379443597,0.8470534379443597
172,0.26596580459672214,0.26596580459672214,0.26596580459672214
173,0.49284604006433774,0.49284604006433774,0.49284604006433774
174,-1.0032400049874939,-1.0032400049874939,-1.0032400049874939
175,-0.034092709560794354,-0.034092709560794354,-0.034092709560794354
176,0.8474509320382833,0.8474509320382833,0.8474509320382833
177,0.7060502088091232,0.7060502088091232,0.7060502088091232
178,0.7862709354288935,0.7862709354288935,0.7862709354288935
179,0.2923270513260947,0.2923270513260947,0.2923270513260947
180,0.5792899493047923,0.5792899493047923,0.5792899493047923
181,0.6812054184515448,0.6812054184515448,0.6812054184515448
182,0.784722876229214,0.784722876229214,0.784722876229214
183,1.2082253242206153,1.2082253242206153,1.2082253242206153
184,0.9746220445466633,0.9746220445466633,0.9746220445466633
185,0.9830463062531773,0.9830463062531773,0.9830463062531773
186,0.500653294345283,0.500653294345283,0.500653294345283
187,-1.0605048756557371,-1.0605048756557371,-1.0605048756557371
188,0.36383501047306144,0.36383501047306144,0.36383501047306144
189,-1.4356614358163293,-1.4356614358163293,-1.4356614358163293
190,0.2728895029089431,0.2728895029089431,0.2728895029089431
191,0.7880331014747677,0.7880331014747677,0.7880331014747677
192,0.7201080458877422,0.7201080458877422,0.7201080458877422
193,0.6606914345613406,0.6606914345613406,0.6606914345613406
194,0.5896601799963781,0.5896601799963781,0.5896601799963781
195,0.8080599818203851,0.8080599818203851,0.8080599818203851
196,0.32001148693716,0.32001148693716,0.32001148693716
197,0.6034386285978517,0.6034386285978517,0.6034386285978517
198,-0.44285693297836026,-0.44285693297836026,-0.44285693297836026
199,0.0537615573998087,0.0537615573998087,0.0537615573998087
200,1.129606926341368,1.129606926341368,1.129606926341368
201,1.1831650018485984,1.1831650018485984,1.1831650018485984
202,0.47750664697230416,0.47750664697230416,0.47750664697230416
203,0.8937285815207598,0.8937285815207598,0.8937285815207598
204,1.1546083792922284,1.1546083792922284,1.1546083792922284
205,0.6024772099928422,0.6024772099928422,0.6024772099928422
206,0.6734404775469933,0.6734404775469933,0.6734404775469933
207,0.4760698559639369,0.4760698559639369,0.4760698559639369
208,0.9776076557749969,0.9776076557749969,0.9776076557749969
209,0.4792925599786422,0.4792925599786422,0.4792925599786422
210,1.2322232118336673,1.2322232118336673,1.2322232118336673
211,0.36982106478959764,0.36982106478959764,0.36982106478959764
212,0.884028567027503,0.884028567027503,0.884028567027503
213,0.8420056027423195,0.8420056027423195,0.8420056027423195
214,0.7899890187830394,0.7899890187830394,0.7899890187830394
215,-0.17569698966499825,-0.17569698966499825,-0.17569698966499825
216,0.4131287550428997,0.4131287550428997,0.4131287550428997
217,0.07217502194780323,0.07217502194780323,0.07217502194780323
218,0.612975337192708,0.612975337192708,0.612975337192708
219,0.643558666248043,0.643558666248043,0.643558666248043
220,0.1895702615016539,0.1895702615016539,0.1895702615016539
221,0.04527941025525806,0.04527941025525806,0.04527941025525806
222,0.21135266352195892,0.21135266352195892,0.21135266352195892
223,-0.020710459482027765,-0.020710459482027765,-0.020710459482027765
224,-0.012629850667784659,-0.012629850667784659,-0.012629850667784659
225,0.4351086122150658,0.4351086122150658,0.4351086122150658
226,0.06481252859218589,0.06481252859218589,0.06481252859218589
227,-4.2713352548084575,-4.2713352548084575,-4.2713352548084575
228,0.6447544962620535,0.6447544962620535,0.6447544962620535
229,1.0229082448673825,1.0229082448673825,1.0229082448673825
230,0.42307722719176244,0.42307722719176244,0.42307722719176244
231,0.4314852881034774,0.4314852881034774,0.4314852881034774
232,0.5377542492131147,0.5377542492131147,0.5377542492131147
233,-0.9603138502923132,-0.9603138502923132,-0.9603138502923132
234,-0.09739936061072818,-0.09739936061072818,-0.09739936061072818
235,0.3805580831295474,0.3805580831295474,0.3805580831295474
236,1.0793000356133646,1.0793000356133646,1.0793000356133646
237,0.6590302392846823,0.6590302392846823,0.6590302392846823
238,-1005.3632198775637,-1005.3632198775637,-1005.3632198775637
239,0.39929648699865616,0.39929648699865616,0.39929648699865616
240,0.06254960385118569,0.06254960385118569,0.06254960385118569
241,-0.3551350128027897,-0.3551350128027897,-0.3551350128027897
242,-0.23703183665307215,-0.23703183665307215,-0.23703183665307215
243,0.5119986379161672,0.5119986379161672,0.5119986379161672
244,-0.10279885634354002,-0.10279885634354002,-0.10279885634354002
245,0.8186700839600478,0.8186700839600478,0.8186700839600478
246,0.4821331184278188,0.4821331184278188,0.4821331184278188
247,-0.261749124027558,-0.261749124027558,-0.261749124027558
248,0.406681915089524,0.406681915089524,0.406681915089524
249,0.4110707919578953,0.4110707919578953,0.4110707919578953
250,-0.35348145221540683,-0.35348145221540683,-0.35348145221540683
251,0.6315878765949821,0.6315878765949821,0.6315878765949821
252,-0.22958495407205604,-0.22958495407205604,-0.22958495407205604
253,0.6557193567624848,0.6557193567624848,0.6557193567624848
254,0.13256587596973723,0.13256587596973723,0.13256587596973723
255,-0.14587280938064762,-0.14587280938064762,-0.14587280938064762
256,-0.5910746764619903,-0.5910746764619903,-0.5910746764619903
257,0.12675373607008655,0.12675373607008655,0.12675373607008655
258,-0.09118861214791618,-0.09118861214791618,-0.09118861214791618
259,0.8050652561483131,0.8050652561483131,0.8050652561483131
260,-0.08646922625776288,-0.08646922625776288,-0.08646922625776288
261,-0.04386864851115568,-0.04386864851115568,-0.04386864851115568
262,-0.2910609127953032,-0.2910609127953032,-0.2910609127953032
263,-0.22863940874897093,-0.22863940874897093,-0.22863940874897093
264,-0.740699678915731,-0.740699678915731,-0.740699678915731
265,0.26357739272800984,0.26357739272800984,0.26357739272800984
266,-0.22899411915582402,-0.22899411915582402,-0.22899411915582402
267,0.02560522585838676,0.02560522585838676,0.02560522585838676
268,0.0071630613259108245,0.0071630613259108245,0.0071630613259108245
269,-0.49303380475952796,-0.49303380475952796,-0.49303380475952796
270,-0.26961521932712085,-0.26961521932712085,-0.26961521932712085
271,-0.3873898273528349,-0.3873898273528349,-0.3873898273528349
272,-0.26920983025336476,-0.26920983025336476,-0.26920983025336476
273,0.03585248649483752,0.03585248649483752,0.03585248649483752
274,-0.03496721380948831,-0.03496721380948831,-0.03496721380948831
275,-0.6220489933134674,-0.6220489933134674,-0.6220489933134674
276,0.2533375613316666,0.2533375613316666,0.2533375613316666
277,0.018522319748792704,0.018522319748792704,0.018522319748792704
278,-0.2600917569807919,-0.2600917569807919,-0.2600917569807919
279,-0.1209101689219505,-0.1209101689219505,-0.1209101689219505
280,-0.1177097531336706,-0.1177097531336706,-0.1177097531336706
281,-0.7301944999731766,-0.7301944999731766,-0.7301944999731766
282,-0.1679528761044713,-0.1679528761044713,-0.1679528761044713
283,-0.2870094058297843,-0.2870094058297843,-0.2870094058297843
284,-0.33495739010946135,-0.33495739010946135,-0.33495739010946135
285,0.2639740632535119,0.2639740632535119,0.2639740632535119
286,-0.6464353053396392,-0.6464353053396392,-0.6464353053396392
287,0.2134816484012747,0.2134816484012747,0.2134816484012747
288,0.3824422749647498,0.3824422749647498,0.3824422749647498
289,-0.6651347046821074,-0.6651347046821074,-0.6651347046821074
290,-0.5839434119966187,-0.5839434119966187,-0.5839434119966187
291,-0.5758157537436155,-0.5758157537436155,-0.5758157537436155
292,0.3077880383095497,0.3077880383095497,0.3077880383095497
293,0.0016901958927988403,0.0016901958927988403,0.0016901958927988403
294,-0.48675559393554657,-0.48675559393554657,-0.48675559393554657
295,0.011240736911684479,0.011240736911684479,0.011240736911684479
296,-1.0362809611128867,-1.0362809611128867,-1.0362809611128867
297,0.2108807443187537,0.2108807443187537,0.2108807443187537
298,-0.44285421663357827,-0.44285421663357827,-0.44285421663357827
299,-0.439734249038084,-0.439734249038084,-0.439734249038084
300,0.17039702532115264,0.17039702532115264,0.17039702532115264
301,-0.014066619881682563,-0.014066619881682563,-0.014066619881682563
302,-0.003353956978355832,-0.003353956978355832,-0.003353956978355832
303,-0.08152240025571889,-0.08152240025571889,-0.08152240025571889
304,-1.1146328154627119,-1.1146328154627119,-1.1146328154627119
305,-0.470085086772011,-0.470085086772011,-0.470085086772011
306,0.16258809393743068,0.16258809393743068,0.16258809393743068
307,0.20365192921976583,0.20365192921976583,0.20365192921976583
308,0.3919317741480022,0.3919317741480022,0.3919317741480022
309,-0.6416066423839686,-0.6416066423839686,-0.6416066423839686
310,-0.2851733594691659,-0.2851733594691659,-0.2851733594691659
311,0.5558163320363825,0.5558163320363825,0.5558163320363825
312,-0.8372527567456194,-0.8372527567456194,-0.8372527567456194
313,0.3324522837479824,0.3324522837479824,0.3324522837479824
314,-0.614815740111454,-0.614815740111454,-0.614815740111454
315,-0.5468786762271813,-0.5468786762271813,-0.5468786762271813
316,0.09047738407336237,0.09047738407336237,0.09047738407336237
317,-0.35660166879685296,-0.35660166879685296,-0.35660166879685296
318,-0.48970063991784585,-0.48970063991784585,-0.48970063991784585
319,0.002448212262335936,0.002448212262335936,0.002448212262335936
320,-0.4487916205668405,-0.4487916205668405,-0.4487916205668405
321,-0.014254737329526534,-0.014254737329526534,-0.014254737329526534
322,0.05124980208413987,0.05124980208413987,0.05124980208413987
323,-0.0372394760346646,-0.0372394760346646,-0.0372394760346646
324,0.5527113332632343,0.5527113332632343,0.5527113332632343
325,-0.2315387986727231,-0.2315387986727231,-0.2315387986727231
326,0.3955118535887623,0.3955118535887623,0.3955118535887623
327,-0.1376882304290339,-0.1376882304290339,-0.1376882304290339
328,0.39471667884893247,0.39471667884893247,0.39471667884893247
329,0.6133107230587944,0.6133107230587944,0.6133107230587944
330,0.5632296331482349,0.5632296331482349,0.5632296331482349
331,0.4496521574233334,0.4496521574233334,0.4496521574233334
332,1.2144680760649589,1.2144680760649589,1.2144680760649589
333,0.9600005876069675,0.9600005876069675,0.9600005876069675
334,0.700139846759634,0.700139846759634,0.700139846759634
335,0.22499650452142994,0.22499650452142994,0.22499650452142994
336,-0.9968644902613679,-0.9968644902613679,-0.9968644902613679
337,-0.3663341190018192,-0.3663341190018192,-0.3663341190018192
338,-0.29247546956634274,-0.29247546956634274,-0.29247546956634274
339,-0.3107003476148922,-0.3107003476148922,-0.3107003476148922
340,-0.4549050025139909,-0.4549050025139909,-0.4549050025139909
341,-0.19724516956790428,-0.19724516956790428,-0.19724516956790428
342,-0.6204891774876486,-0.6204891774876486,-0.6204891774876486
343,-0.06097286154666737,-0.06097286154666737,-0.06097286154666737
344,0.05543071886356454,0.05543071886356454,0.05543071886356454
345,-0.522908084007331,-0.522908084007331,-0.522908084007331
346,0.27216249006506743,0.27216249006506743,0.27216249006506743
347,-4.195669589773999,-4.195669589773999,-4.195669589773999
348,-1.6235640007768701,-1.6235640007768701,-1.6235640007768701
349,-0.7766153898211767,-0.7766153898211767,-0.7766153898211767
350,-0.06798044512300017,-0.06798044512300017,-0.06798044512300017
351,-2.4830944531017316,-2.4830944531017316,-2.4830944531017316
352,-0.9646381613876525,-0.9646381613876525,-0.9646381613876525
353,-2.1429509006682004,-2.1429509006682004,-2.1429509006682004
354,-1.0254588229449269,-1.0254588229449269,-1.0254588229449269
355,0.019792267850951895,0.019792267850951895,0.019792267850951895
356,0.35869645970187847,0.35869645970187847,0.35869645970187847
357,0.4101939899566407,0.4101939899566407,0.4101939899566407
358,-0.03148628880412385,-0.03148628880412385,-0.03148628880412385
359,0.16925383963397955,0.16925383963397955,0.16925383963397955
360,0.5410129504533332,0.5410129504533332,0.5410129504533332
361,0.14172786820007133,0.14172786820007133,0.14172786820007133
362,-0.49980579677458437,-0.49980579677458437,-0.49980579677458437
363,-0.7805376457052642,-0.7805376457052642,-0.7805376457052642
364,-0.6814044350878303,-0.6814044350878303,-0.6814044350878303
365,0.05921447770386212,0.05921447770386212,0.05921447770386212
366,0.3259278212800174,0.3259278212800174,0.3259278212800174
367,-0.19428285445941817,-0.19428285445941817,-0.19428285445941817
368,-0.06289781333106426,-0.06289781333106426,-0.06289781333106426
369,-0.239061886489071,-0.239061886489071,-0.239061886489071
370,-0.3039376914065146,-0.3039376914065146,-0.3039376914065146
371,-0.0198733717074564,-0.0198733717074564,-0.0198733717074564
372,-0.511710700457205,-0.511710700457205,-0.511710700457205
373,-0.852385733904776,-0.852385733904776,-0.852385733904776
374,-0.8324536602507591,-0.8324536602507591,-0.8324536602507591
375,-0.4969581927384086,-0.4969581927384086,-0.4969581927384086
376,-0.6342817244757031,-0.6342817244757031,-0.6342817244757031
377,-1.2720189521984135,-1.2720189521984135,-1.2720189521984135
378,-0.10901525394088729,-0.10901525394088729,-0.10901525394088729
379,-0.5435427898499858,-0.5435427898499858,-0.5435427898499858
380,0.1516785269013008,0.1516785269013008,0.1516785269013008
381,-0.6683717798463213,-0.6683717798463213,-0.6683717798463213
382,-0.7598311269143219,-0.7598311269143219,-0.7598311269143219
383,0.00044559752759720794,0.00044559752759720794,0.00044559752759720794
384,-0.7194594132124648,-0.7194594132124648,-0.7194594132124648
385,-0.7437859296109011,-0.7437859296109011,-0.7437859296109011
386,-0.40355572848438825,-0.40355572848438825,-0.40355572848438825
387,0.1384683624899985,0.1384683624899985,0.1384683624899985
388,-0.06296292510448964,-0.06296292510448964,-0.06296292510448964
389,-0.8822651553384198,-0.8822651553384198,-0.8822651553384198
390,-0.11908656562693043,-0.11908656562693043,-0.11908656562693043
391,-0.5503302050631715,-0.5503302050631715,-0.5503302050631715
392,-0.5246870210602852,-0.5246870210602852,-0.5246870210602852
393,-0.44751930625602565,-0.44751930625602565,-0.44751930625602565
394,-0.6646660487808518,-0.6646660487808518,-0.6646660487808518
395,-5.645305549328601,-5.645305549328601,-5.645305549328601
396,-1.164577301029876,-1.164577301029876,-1.164577301029876
397,-1.0834136166223232,-1.0834136166223232,-1.0834136166223232
398,-5.039689761303771,-5.039689761303771,-5.039689761303771
399,-0.4917646396107367,-0.4917646396107367,-0.4917646396107367
400,-1.8818335129720536,-1.8818335129720536,-1.8818335129720536
401,-1.3637485236854525,-1.3637485236854525,-1.3637485236854525
402,-3.982417450152493,-3.982417450152493,-3.982417450152493
403,-0.7064338387603009,-0.7064338387603009,-0.7064338387603009
404,-4.6411752976415475,-4.6411752976415475,-4.6411752976415475
405,-4.809098340414428,-4.809098340414428,-4.809098340414428
406,-4.266049709234522,-4.266049709234522,-4.266049709234522
407,-5.389041941797674,-5.389041941797674,-5.389041941797674
408,-5.875027523401128,-5.875027523401128,-5.875027523401128
409,-1.0856756844791349,-1.0856756844791349,-1.0856756844791349
410,-6.228972680542457,-6.228972680542457,-6.228972680542457
411,0.5962790102717586,0.5962790102717586,0.5962790102717586
412,0.48116941635289656,0.48116941635289656,0.48116941635289656
413,-0.4491084829720311,-0.4491084829720311,-0.4491084829720311
414,-0.585061142271007,-0.585061142271007,-0.585061142271007
415,0.34605712839595526,0.34605712839595526,0.34605712839595526
416,-5.0870697052435165,-5.0870697052435165,-5.0870697052435165
417,-1.8222979546903355,-1.8222979546903355,-1.8222979546903355
418,-0.5865250720930808,-0.5865250720930808,-0.5865250720930808
419,-0.8301739513054933,-0.8301739513054933,-0.8301739513054933
420,-0.34601909658178265,-0.34601909658178265,-0.34601909658178265
421,-0.42818350230768676,-0.42818350230768676,-0.42818350230768676
422,-0.12785703980959884,-0.12785703980959884,-0.12785703980959884
423,0.35227141071536305,0.35227141071536305,0.35227141071536305
424,-0.293696757164148,-0.293696757164148,-0.293696757164148
425,-1.2631420895463341,-1.2631420895463341,-1.2631420895463341
426,-3.2042169122038975,-3.2042169122038975,-3.2042169122038975
427,-2.3906277050778284,-2.3906277050778284,-2.3906277050778284
428,-4.40496973056166,-4.40496973056166,-4.40496973056166
429,-1006.0987598684648,-1006.0987598684648,-1006.0987598684648
430,-5.729945556512153,-5.729945556512153,-5.729945556512153
431,-2.374741046292246,-2.374741046292246,-2.374741046292246
432,-0.11493346850214614,-0.11493346850214614,-0.11493346850214614
433,-3.7601429883392044,-3.7601429883392044,-3.7601429883392044
434,-1.1180649213349012,-1.1180649213349012,-1.1180649213349012
435,-0.5765387993432753,-0.5765387993432753,-0.5765387993432753
436,-0.015108996478615744,-0.015108996478615744,-0.015108996478615744
437,-0.40244029299884065,-0.40244029299884065,-0.40244029299884065
438,-0.7888426719163961,-0.7888426719163961,-0.7888426719163961
439,-0.3151289058105853,-0.3151289058105853,-0.3151289058105853
440,-0.5982696867603057,-0.5982696867603057,-0.5982696867603057
441,-0.6994902130043634,-0.6994902130043634,-0.6994902130043634
442,-0.35651548999758464,-0.35651548999758464,-0.35651548999758464
443,-0.1194316912012301,-0.1194316912012301,-0.1194316912012301
444,0.20437923011963743,0.20437923011963743,0.20437923011963743
445,-0.03037557545800862,-0.03037557545800862,-0.03037557545800862
446,-0.777057352735679,-0.777057352735679,-0.777057352735679
447,-0.2570157933729078,-0.2570157933729078,-0.2570157933729078
448,-0.2499139855337491,-0.2499139855337491,-0.2499139855337491
449,-0.4509384782087036,-0.4509384782087036,-0.4509384782087036
450,-0.1417488819251611,-0.1417488819251611,-0.1417488819251611
451,-0.6969176147347813,-0.6969176147347813,-0.6969176147347813
452,0.27904652602556723,0.27904652602556723,0.27904652602556723
453,-0.41087926516487805,-0.41087926516487805,-0.41087926516487805
454,-0.9532757595034127,-0.9532757595034127,-0.9532757595034127
455,0.20894829412017035,0.20894829412017035,0.20894829412017035
456,-0.18954579509765335,-0.18954579509765335,-0.18954579509765335
457,-0.23852778145324915,-0.23852778145324915,-0.23852778145324915
458,0.19789530285502543,0.19789530285502543,0.19789530285502543
459,-0.6943264647295297,-0.6943264647295297,-0.6943264647295297
