TAZ,work_low,work_med,work_high,work_veryhigh
381,68,160,229,391
382,93,143,216,327
383,5,12,13,23
384,7,41,51,78
385,21,43,60,90
386,21,44,58,96
387,4,7,5,23
388,10,12,31,51
389,1,5,5,2
390,4,2,6,2
391,2,3,8,18
392,0,0,1,1
393,1,8,8,9
394,42,64,83,139
395,2,16,12,34
396,5,16,15,39
397,32,73,82,192
398,7,18,17,34
399,1,5,7,11
400,18,20,40,71
401,6,9,22,38
402,5,21,21,52
403,3,5,4,8
404,36,79,118,196
405,2,3,4,8
406,3,4,4,5
407,19,54,76,114
408,11,32,41,67
409,6,11,8,22
410,5,12,17,24
411,34,51,67,128
412,12,22,23,53
413,28,45,43,76
414,9,21,29,35
415,28,44,69,148
416,116,209,306,615
417,82,145,191,389
418,55,79,89,152
419,36,60,92,165
420,72,125,196,432
421,100,148,283,540
422,32,73,107,234
423,13,42,61,127
424,8,6,4,12
425,16,35,49,68
426,15,27,31,56
427,7,16,21,33
428,23,38,49,107
429,1,1,1,1
430,36,73,79,182
431,99,122,196,304
432,7,12,17,29
433,14,18,29,51
434,15,34,32,72
435,67,119,156,298
436,69,129,152,302
437,38,67,74,162
438,51,62,117,194
439,16,20,32,61
440,41,63,84,84
441,34,44,67,138
442,17,33,21,75
443,37,77,110,254
444,62,118,186,345
445,50,108,152,408
446,3,7,16,19
447,19,54,87,169
448,22,45,52,119
449,57,122,141,310
450,37,106,145,281
451,33,66,83,131
452,28,70,88,203
453,2,6,6,21
454,1,0,4,2
455,8,12,10,34
456,5,22,13,36
457,1,2,3,6
458,2,6,7,15
459,1,9,6,11
460,2,3,2,3
461,2,12,8,15
462,0,0,5,5
463,3,1,1,0
464,1,1,7,13
465,4,9,9,6
466,19,26,29,35
467,16,27,19,36
468,11,13,23,27
469,2,8,2,8
470,4,6,14,17
471,3,6,4,10
472,2,4,4,12
473,19,25,21,30
474,1,0,2,0
475,1,5,2,8
476,8,3,4,8
477,9,11,15,22
478,0,2,0,1
479,2,8,11,11
480,1,6,2,8
481,1,3,3,23
482,172,243,291,447
483,8,10,22,30
484,4,5,3,11
485,6,4,2,11
486,1,2,4,9
487,25,58,64,120
488,2,2,10,3
489,4,5,9,10
490,4,3,3,8
491,16,31,38,86
492,0,10,16,25
493,1,4,4,4
494,2,0,1,5
495,6,18,7,25
496,0,3,0,2
497,44,90,164,270
498,47,97,124,273
499,38,57,113,179
500,44,85,105,213
501,1,1,5,9
502,5,19,11,31
503,5,4,11,16
504,127,196,198,289
505,8,25,27,51
506,1,6,3,18
507,0,0,1,4
508,8,15,17,37
509,2,1,7,13
510,0,4,6,5
511,0,9,5,10
512,1,3,7,18
513,1,7,5,15
514,1,1,1,1
515,4,6,11,27
516,10,15,15,36
517,47,74,94,146
518,6,9,20,31
519,0,1,2,8
520,9,15,21,34
521,2,6,3,9
522,1,2,2,3
523,1,3,9,3
524,10,28,26,76
525,40,78,93,173
526,50,78,99,171
527,20,28,33,60
528,2,1,3,2
529,2,1,5,7
530,2,3,4,8
531,14,15,28,41
532,8,18,22,34
533,3,3,5,11
534,6,10,12,19
535,10,7,12,15
536,45,91,127,216
537,8,3,8,9
538,9,18,43,56
539,12,14,19,23
540,0,7,6,13
541,0,9,4,13
542,0,5,15,27
543,17,18,20,40
544,12,9,22,32
545,40,66,73,149
546,2,13,11,16
547,7,22,33,56
548,51,111,121,235
549,19,23,28,43
550,2,6,2,9
551,2,4,6,11
552,16,36,46,57
553,1,3,0,1
554,2,6,4,12
555,8,9,16,18
556,11,17,19,31
557,1,5,9,8
558,2,6,5,11
559,5,4,9,9
560,4,5,3,0
561,2,2,4,12
562,0,3,2,6
563,116,193,271,470
564,5,24,16,23
565,7,19,25,29
566,0,0,2,5
567,16,16,26,53
568,5,14,14,28
569,5,8,20,27
570,3,9,11,11
571,9,11,21,39
572,4,9,18,22
573,4,11,6,13
574,2,7,5,9
575,123,201,263,534
576,10,21,24,34
577,11,18,12,17
578,28,56,64,176
579,24,19,38,63
580,5,9,11,23
581,6,9,19,32
582,15,26,35,71
583,11,16,19,39
584,36,61,87,177
585,8,12,18,28
586,11,13,24,33
587,9,37,20,48
588,3,1,2,6
589,57,86,98,175
590,5,10,6,16
591,1,3,5,9
592,7,11,9,50
593,8,13,11,21
594,5,13,13,9
595,7,18,24,45
596,8,17,33,43
597,6,11,3,19
598,2,9,8,13
599,14,36,39,80
600,3,12,13,16
601,5,5,6,13
602,4,8,6,13
603,82,129,167,369
604,5,14,10,30
605,6,6,4,21
606,8,19,26,43
607,2,10,8,11
608,0,11,9,15
609,30,65,69,128
610,2,3,3,4
611,3,15,14,31
612,8,11,23,50
613,4,8,17,30
614,3,2,3,12
615,8,18,17,31
616,5,15,27,23
617,10,33,29,51
618,7,10,15,21
619,1,1,5,5
620,0,1,2,4
621,5,6,8,6
622,3,4,3,10
623,9,15,14,19
624,0,2,1,1
625,1,3,2,4
626,93,140,187,237
627,38,46,64,122
628,1,4,3,9
629,7,15,19,27
630,2,9,7,15
631,2,1,7,5
632,5,18,19,27
633,10,19,18,37
634,15,57,52,100
635,3,4,8,15
636,33,79,90,193
637,0,0,0,4
638,15,27,48,44
639,22,23,24,47
640,1,7,4,13
641,3,11,9,17
642,0,2,6,8
643,1,0,6,2
644,1,9,4,12
645,1,2,5,9
646,21,49,54,121
647,24,85,114,203
648,16,38,48,95
649,1,4,3,12
650,3,6,10,22
651,4,9,13,22
652,3,13,10,23
653,1,1,5,4
654,1,6,7,14
655,11,16,23,30
656,0,4,3,2
657,0,1,3,2
658,25,39,58,97
659,19,64,62,117
660,6,15,15,32
661,1,4,1,5
662,10,7,23,55
663,23,48,43,83
664,6,13,10,26
665,6,14,12,28
666,7,15,23,24
667,1,4,5,6
668,7,19,15,19
669,12,22,22,43
670,6,18,21,27
671,2,9,6,8
672,5,9,16,15
673,4,10,13,24
674,2,4,6,12
675,16,45,36,56
676,179,419,501,851
677,0,2,3,4
678,6,14,19,23
679,6,7,9,16
680,4,4,8,22
681,2,1,5,6
682,40,114,179,294
683,16,32,55,83
684,8,11,13,17
685,6,9,9,11
686,5,7,8,17
687,39,69,78,109
688,8,17,13,26
689,0,9,2,12
690,3,9,14,18
691,56,128,148,243
692,16,39,40,33
693,0,4,3,6
694,4,8,8,14
695,11,21,36,55
696,20,35,52,84
697,7,16,19,35
698,3,7,4,4
699,2,10,6,10
700,24,21,19,26
701,3,8,5,5
702,10,20,18,18
703,28,37,47,70
704,3,7,8,8
705,4,3,8,11
706,4,16,20,27
707,14,16,18,8
708,10,23,8,8
709,5,6,3,8
710,34,73,50,44
711,8,18,22,19
712,26,70,51,64
713,2,0,2,1
714,1,4,6,8
715,2,5,6,11
716,0,1,2,7
717,2,2,2,5
718,6,13,17,56
719,7,16,29,63
720,40,98,103,264
721,5,9,10,30
722,2,4,4,8
723,10,19,13,58
724,9,17,32,53
725,3,5,12,16
726,0,3,9,7
727,1,1,2,4
728,3,13,21,43
729,0,8,6,23
730,11,33,43,67
731,12,20,26,60
732,20,34,56,102
733,7,24,29,60
734,1,5,8,15
735,9,22,24,39
736,2,6,9,17
737,10,18,30,66
738,5,7,13,15
739,4,8,10,28
740,21,31,23,61
741,3,3,3,8
742,18,41,55,98
743,17,42,58,125
744,12,31,27,71
745,5,9,16,39
746,1,1,3,10
747,4,5,6,24
748,4,9,15,23
749,1,5,2,5
750,0,1,0,1
751,1,1,5,9
752,16,30,47,84
753,7,12,12,30
754,11,17,32,64
755,15,39,48,93
756,0,1,1,4
757,4,4,5,17
758,22,38,49,108
759,19,43,80,159
760,14,39,75,154
761,97,239,349,787
762,3,4,2,14
763,2,4,7,17
764,2,9,13,13
765,22,44,70,188
766,2,11,4,16
767,16,24,47,100
768,19,11,24,51
769,8,14,28,62
770,21,26,42,107
771,4,9,8,25
772,2,3,4,13
773,4,12,16,41
774,16,47,72,205
775,10,36,40,102
776,28,68,127,303
777,24,61,88,231
778,20,42,60,138
779,5,22,28,61
780,5,5,13,33
781,60,106,173,416
782,9,9,11,49
783,28,70,115,255
784,20,40,54,120
785,104,200,332,982
786,2,2,8,9
787,6,26,47,98
788,14,46,45,114
789,5,4,4,18
790,33,67,149,344
791,2,5,7,22
792,4,10,19,36
793,4,13,23,34
794,9,20,42,83
795,1,2,2,6
796,1,5,10,21
797,0,1,2,8
798,3,4,10,18
799,2,6,7,7
800,5,5,13,20
801,1,1,3,8
802,7,23,57,126
803,7,26,48,114
804,28,37,66,145
805,4,11,12,23
806,3,9,6,18
807,31,75,91,213
808,49,119,159,416
809,15,49,43,80
810,61,202,291,702
811,42,110,155,417
812,19,37,44,73
813,19,27,45,85
814,32,44,68,112
815,6,13,18,37
816,4,11,13,22
817,7,21,32,48
818,12,10,18,43
819,2,6,10,9
820,6,7,13,25
821,1,9,11,17
822,9,7,19,43
823,66,143,186,469
824,20,35,50,100
825,69,130,145,268
826,7,14,28,45
827,7,7,15,38
828,16,32,43,99
829,17,47,69,142
830,1,5,5,7
831,4,5,12,16
832,3,7,12,27
833,3,11,20,40
834,1,1,5,9
835,26,52,87,172
836,11,11,27,55
837,18,34,39,68
838,5,6,10,10
839,13,17,34,47
840,28,39,50,112
841,39,83,101,192
842,72,135,158,300
843,41,79,112,226
844,2,5,18,29
845,16,31,30,63
846,3,4,10,9
847,13,21,22,47
848,2,5,4,19
849,12,37,46,121
850,14,20,23,61
851,22,44,63,154
852,1,4,4,9
853,2,11,10,15
854,1,7,12,24
855,3,10,15,23
856,14,7,9,20
857,57,136,195,423
858,13,16,23,61
859,50,96,118,234
860,15,25,30,65
861,0,2,4,8
862,30,41,54,104
863,11,19,21,59
864,14,12,35,57
865,10,27,34,62
866,6,17,26,49
867,1,5,5,9
868,6,16,14,54
869,12,19,25,92
870,3,8,8,24
871,1,8,7,16
872,32,95,108,269
873,8,9,16,29
874,29,49,94,221
875,3,3,15,13
876,2,5,8,27
877,14,15,21,66
878,11,19,36,71
879,4,5,11,27
880,1,6,9,8
881,16,35,61,108
882,35,70,129,272
883,1,9,11,17
884,8,13,21,47
885,4,4,7,16
886,1,0,1,0
887,8,13,24,50
888,1,3,4,13
889,1,1,4,18
890,13,16,37,76
891,21,63,88,248
892,5,15,24,68
893,2,13,13,23
894,6,13,14,38
895,20,31,43,104
896,15,22,45,95
897,5,16,15,47
898,8,14,29,66
899,121,281,509,1244
900,53,161,234,671
901,49,94,157,367
902,35,81,106,329
903,6,12,11,48
904,11,17,35,63
905,29,66,108,213
906,3,9,18,29
907,4,12,20,48
908,25,43,55,157
909,13,14,22,57
910,0,2,6,14
911,6,10,26,75
912,3,11,13,30
913,3,13,16,24
914,21,32,49,95
915,6,26,22,68
916,3,5,7,21
917,13,31,40,95
918,4,17,11,29
919,15,27,37,89
920,8,17,30,63
921,7,11,18,25
922,39,105,136,357
923,70,130,215,487
924,15,51,60,117
925,21,29,57,140
926,81,142,236,465
927,8,13,19,32
928,13,15,24,56
929,1,2,5,8
930,56,79,112,241
931,16,45,90,196
932,0,0,0,0
933,9,24,31,65
934,8,8,14,27
935,5,7,13,45
936,2,5,9,35
937,10,9,8,24
938,13,28,37,97
939,31,79,101,234
940,6,12,20,41
941,33,85,100,185
942,70,128,154,305
943,7,19,22,49
944,10,33,28,87
945,25,52,72,160
946,60,160,199,523
947,1,1,3,5
948,11,23,33,88
949,43,86,125,313
950,7,12,18,40
951,16,40,28,83
952,2,5,2,7
953,5,10,16,33
954,5,16,23,45
955,13,19,35,79
956,101,163,235,617
957,5,24,17,50
958,22,39,49,105
959,12,10,23,45
960,19,32,50,116
961,10,8,14,42
962,15,22,25,82
963,15,10,25,55
964,39,64,102,197
965,3,11,22,22
966,47,91,101,208
967,12,29,31,72
968,31,72,72,173
969,14,28,27,52
970,12,15,12,40
971,6,9,4,20
972,9,19,24,104
973,17,25,27,56
974,48,97,140,269
975,4,4,11,18
976,10,13,14,28
977,8,15,17,30
978,31,64,72,183
979,5,20,13,22
980,4,15,19,43
981,2,7,2,19
982,1,3,1,4
983,52,78,111,264
984,62,124,169,447
985,21,39,39,114
986,28,96,127,302
987,4,14,18,39
988,2,2,6,16
989,1,6,5,14
990,7,22,30,72
991,5,10,9,22
992,4,10,13,28
993,2,5,4,8
994,4,7,7,14
995,5,7,8,25
996,21,41,62,132
997,3,15,10,28
998,11,15,27,57
999,6,14,11,30
1000,24,50,63,144
1001,8,12,13,48
1002,24,78,65,138
1003,8,16,25,38
1004,33,54,78,185
1005,29,31,82,165
1006,3,19,14,30
1007,10,21,23,31
1008,0,1,3,10
1009,6,13,18,31
1010,77,127,147,315
1011,84,169,223,574
1012,7,24,33,86
1013,8,22,23,62
1014,14,37,67,128
1015,13,38,47,119
1016,42,74,98,200
1017,11,17,39,105
1018,20,37,50,111
1019,11,21,12,43
1020,25,82,86,226
1021,7,24,23,50
1022,56,70,103,204
1023,19,43,32,100
1024,39,76,83,219
1025,12,36,37,84
1026,56,98,145,310
1027,87,157,185,482
1028,12,8,17,52
1029,21,42,28,96
1030,21,34,55,107
1031,65,133,154,376
1032,2,11,4,12
1033,3,13,14,36
1034,21,21,38,95
1035,12,38,41,113
1036,18,42,48,100
1037,14,32,39,116
1038,5,9,14,40
1039,3,9,10,25
1040,49,111,133,327
1041,12,28,40,87
1042,18,31,33,93
1043,8,22,21,51
1044,31,67,74,205
1045,2,6,16,41
1046,38,63,88,263
1047,19,34,38,106
1048,56,128,175,352
1049,24,37,60,114
1050,124,216,250,535
1051,36,56,78,138
1052,0,6,17,41
1053,4,5,4,18
1054,24,41,70,112
1055,1,11,12,24
1056,34,43,49,125
1057,6,14,22,70
1058,49,141,152,451
1059,8,15,24,50
1060,1,5,4,17
1061,2,9,10,38
1062,13,14,39,75
1063,7,13,13,33
1064,4,8,17,19
1065,5,9,18,24
1066,1,3,1,5
1067,2,7,11,30
1068,16,43,79,155
1069,3,13,16,57
1070,17,36,46,137
1071,1,8,9,13
1072,3,7,13,29
1073,3,12,17,26
1074,2,2,7,11
1075,2,1,8,18
1076,5,6,7,17
1077,12,19,40,86
1078,4,5,7,13
1079,6,16,22,71
1080,0,4,5,1
1081,5,7,22,35
1082,3,2,4,9
1083,23,45,58,118
1084,4,3,8,20
1085,0,2,0,6
1086,4,10,10,24
1087,1,4,6,17
1088,2,2,2,16
1089,0,1,1,4
1090,0,0,4,1
1091,4,2,5,23
1092,4,9,11,44
1093,0,1,0,7
1094,2,9,7,29
1095,2,5,2,24
1096,7,23,24,74
1097,8,8,24,33
1098,18,39,61,140
1099,4,9,11,28
1100,1,2,0,15
1101,8,11,17,36
1102,10,21,26,53
1103,1,8,12,13
1104,2,1,7,15
1105,1,7,3,25
1106,19,27,37,83
1107,2,18,29,56
1108,42,59,89,179
1109,5,16,17,51
1110,9,27,25,93
1111,1,6,3,22
1112,2,14,14,27
1113,16,25,39,102
1114,132,222,309,577
1115,8,14,16,42
1116,8,15,20,67
1117,7,16,31,54
1118,1,1,6,14
1119,192,384,540,1277
1120,15,17,24,67
1121,6,11,19,52
1122,2,4,7,41
1123,5,10,18,33
1124,22,42,45,106
1125,0,7,7,22
1126,0,5,2,8
1127,2,5,12,22
1128,3,1,8,19
1129,4,18,17,65
1130,2,6,13,38
1131,3,6,2,18
1132,1,2,6,19
1133,1,5,4,16
1134,5,11,22,33
1135,1,1,3,7
1136,10,23,40,85
1137,7,26,32,83
1138,4,5,17,32
1139,3,0,1,5
1140,0,0,4,5
1141,0,0,2,4
1142,1,3,10,17
1143,7,20,25,58
1144,0,5,5,8
1145,4,6,10,16
1146,0,4,0,6
1147,1,3,4,11
1148,5,4,6,29
1149,178,309,421,804
1150,7,5,14,21
1151,4,5,14,20
1152,1,2,2,10
1153,2,2,4,17
1154,1,10,10,12
1155,3,6,15,32
1156,14,22,37,65
1157,1,6,11,20
1158,10,11,9,39
1159,2,20,22,55
1160,3,8,11,24
1161,4,11,6,26
1162,6,22,32,55
1163,3,2,2,5
1164,0,0,3,7
1165,3,14,9,26
1166,0,1,0,0
1167,2,4,6,15
1168,7,9,17,34
1169,2,18,24,28
1170,46,111,139,376
1171,29,75,111,236
1172,1,2,1,6
1173,0,3,4,9
1174,6,4,13,26
1175,4,17,24,26
1176,2,3,1,6
1177,0,1,5,2
1178,11,19,17,41
1179,16,35,41,111
1180,1,2,2,7
1181,7,11,20,56
1182,10,20,27,46
1183,0,5,4,9
1184,5,6,9,14
1185,2,7,5,13
1186,5,21,27,73
1187,140,303,593,1330
1188,7,11,19,37
1189,0,6,1,7
1190,5,10,8,30
1191,5,12,16,46
1192,3,9,7,24
1193,1,8,13,23
1194,2,2,4,12
1195,6,8,17,42
1196,3,3,4,14
1197,3,15,16,24
1198,9,22,26,61
1199,35,64,118,241
1200,39,109,235,558
1201,13,32,48,110
1202,0,1,5,9
1203,1,1,0,3
1204,2,2,4,6
1205,4,4,5,9
1206,59,129,217,582
1207,2,0,4,12
1208,8,21,23,59
1209,4,28,45,131
1210,2,14,14,44
1211,39,120,176,437
1212,32,76,91,185
1213,0,1,2,8
1214,6,8,16,34
1215,11,24,32,61
1216,11,17,27,67
1217,17,32,55,104
1218,7,14,10,32
1219,115,188,194,393
1220,0,1,7,13
1221,1,7,11,16
1222,13,24,21,51
1223,9,29,25,47
1224,8,29,34,53
1225,10,12,10,13
1226,6,19,12,37
1227,1,3,2,7
1228,7,17,23,37
1229,31,81,101,214
1230,19,51,49,76
1231,9,20,22,46
1232,3,3,4,4
1233,0,1,2,4
1234,11,19,32,82
1235,7,18,14,37
1236,12,22,22,35
1237,4,8,16,22
1238,3,6,16,29
1239,5,14,11,32
1240,1,1,6,7
1241,48,71,93,175
1242,0,6,1,5
1243,10,27,28,71
1244,6,16,17,41
1245,19,28,48,104
1246,6,20,10,29
1247,0,2,2,7
1248,6,11,11,29
1249,16,30,76,143
1250,12,19,30,77
1251,59,133,169,481
1252,0,0,0,0
1253,3,6,7,11
1254,7,6,12,17
1255,10,23,14,65
1256,17,19,16,38
1257,29,51,56,160
1258,14,33,40,75
1259,0,1,1,2
1260,1,0,6,6
1261,4,2,2,15
1262,26,37,52,154
1263,6,3,19,23
1264,2,6,12,35
1265,27,70,100,210
1266,3,6,4,24
1267,2,1,2,5
1268,56,127,225,699
1269,0,2,6,6
1270,0,5,9,20
1271,3,19,19,48
1272,0,3,2,5
1273,4,21,27,50
1274,2,5,5,17
1275,12,30,30,84
1276,8,16,26,40
1277,17,48,57,139
1278,2,4,2,11
1279,1,3,5,15
1280,3,5,10,18
1281,3,8,12,24
1282,2,4,4,20
1283,1,1,7,7
1284,17,36,43,74
1285,16,52,60,128
1286,44,134,162,362
1287,18,41,68,115
1288,28,87,108,289
1289,1,4,2,1
1290,25,23,36,47
1291,3,9,7,27
1292,7,11,23,36
1293,5,8,11,23
1294,7,20,25,58
1295,6,14,5,25
1296,40,61,81,244
1297,7,14,23,87
1298,7,4,11,20
1299,26,35,44,101
1300,14,24,40,113
1301,22,51,75,187
1302,0,7,6,18
1303,0,1,0,10
1304,5,12,15,43
1305,3,5,9,9
1306,4,10,7,22
1307,8,19,14,49
1308,21,75,124,276
1309,2,6,6,19
1310,0,2,3,8
1311,5,9,20,26
1312,2,6,4,4
1313,18,30,18,28
1314,12,11,9,28
1315,19,12,13,40
1316,13,12,13,13
1317,8,7,6,7
1318,1,10,7,14
1319,0,2,2,3
1320,19,50,59,152
1321,9,12,15,33
1322,9,25,27,45
1323,13,45,47,138
1324,0,6,4,16
1325,9,14,16,49
1326,7,6,11,28
1327,16,36,70,215
1328,1,1,4,8
1329,2,3,1,8
1330,1,6,12,17
1331,33,61,99,372
1332,20,30,43,122
1333,11,19,27,52
1334,18,26,23,73
1335,38,70,91,261
1336,10,7,12,33
1337,25,37,56,128
1338,6,27,20,35
1339,7,12,12,21
1340,5,17,19,36
1341,7,14,14,21
1342,9,30,29,59
1343,12,30,30,67
1344,3,17,14,38
1345,4,15,14,38
1346,6,20,25,21
1347,10,15,17,23
1348,5,4,6,17
1349,1,2,3,7
1350,15,33,47,74
1351,2,1,4,8
1352,5,7,7,20
1353,4,10,12,26
1354,5,8,12,26
1355,14,8,16,22
1356,15,12,13,37
1357,6,1,5,9
1358,7,11,12,33
