alternative,probability
112,3.082292701911073e-08
113,1.739951249264993e-07
114,3.008725999887496e-08
115,2.2360027084426293e-07
116,3.106048645113514e-08
117,1.0276511222382418e-08
118,7.072327142621349e-08
119,7.117703071515156e-08
120,9.936779855470849e-08
121,3.833763632389596e-08
122,2.5103583268486507e-07
123,4.82690517067361e-08
124,7.168158340521306e-09
125,3.807551912094058e-09
126,7.621078439676764e-08
127,3.194265112214097e-08
128,5.980995384913281e-09
129,1.2451473152017826e-07
130,4.05651231939268e-08
131,1.0171110211957559e-07
132,2.9251252795432214e-07
133,1.608670676256945e-07
134,9.891423745249116e-08
135,2.0112313832080326e-07
136,7.932919831771937e-08
137,2.2765396731147913e-07
138,1.3095470433892775e-07
139,5.55861695044727e-09
140,7.134974316021468e-08
141,5.028719347580754e-07
142,5.611245241863828e-08
143,2.1584934714074884e-08
144,2.949818456883533e-08
145,0.0
146,7.31760984148953e-08
147,4.460341641137389e-08
148,3.3283189023671406e-08
149,2.1413065508560967e-07
150,8.683669809806985e-09
151,3.1815368120883925e-08
152,1.0257993977021546e-08
153,6.736965350570614e-08
154,2.5696068933545196e-08
155,0.0
156,1.2934716445290658e-08
157,0.0
158,1.4065348680044181e-08
159,6.240503900312355e-09
160,4.696601748378667e-09
161,5.8013874090383854e-08
162,2.485435423440943e-08
163,2.8327159525233433e-07
164,1.546094910512703e-07
165,4.5341508900175674e-08
166,1.0027584570606112e-07
167,6.270883105669547e-08
168,1.360661688610438e-07
169,1.5740439667189915e-07
170,6.68999520201958e-08
171,8.823741427864777e-08
172,1.5358325193513493e-08
173,2.4853801383878215e-08
174,6.426271456842506e-08
175,8.663404805472626e-08
176,1.5384132175576523e-07
177,3.008835321395709e-08
178,7.882783784351497e-09
179,2.8893003709295186e-08
180,1.0691935832141494e-08
181,2.8322090425523283e-08
182,9.672428825297199e-08
183,9.704447220550968e-08
184,1.8593581838792206e-07
185,1.382384346314624e-07
186,1.8407094715607802e-07
187,1.6454917696595783e-06
188,6.860005624493013e-09
189,1.201997957070448e-07
190,2.8154511906327185e-08
191,7.939823286677189e-07
192,3.347175352600399e-07
193,1.252591729153396e-06
194,1.4126884346669453e-08
195,6.570203602485457e-08
196,1.9343358848409868e-07
197,3.2612926027366135e-07
198,2.050711087297429e-06
199,4.809124028142575e-06
200,4.929609661642917e-07
201,1.563495418598736e-07
202,6.381044663225574e-07
203,1.4371587110152632e-07
204,1.796647224232738e-08
205,2.0237973110815736e-09
206,1.5404290727674126e-07
207,8.181924921328512e-07
208,6.901558302582577e-08
209,5.049820559722744e-07
210,1.4756692105960084e-06
211,6.968818656497236e-06
212,7.950950994255718e-07
213,1.8012527960459005e-07
214,2.7528450899943033e-07
215,3.286031549741039e-06
216,1.2093844716091651e-07
217,9.289868472796734e-07
218,2.939877358346473e-07
219,6.18478103864896e-08
220,4.8681783094796155e-08
221,1.6199343643585542e-07
222,1.1886863058182185e-07
223,4.027549668039404e-07
224,1.2446753671738837e-07
225,1.2838981653063403e-07
226,1.3905703229083844e-08
227,1.1328381006027079e-08
228,2.6791608044412854e-07
229,9.146685698456431e-07
230,8.489916117311016e-08
231,1.3176599499534206e-07
232,5.013747377055638e-07
233,6.655620851893323e-06
234,1.2105815517912463e-06
235,5.567220305768223e-07
236,2.1500161996755763e-06
237,2.9116525604945955e-07
238,1.919172903909851e-06
239,3.6567058102077096e-06
240,1.9199092119056843e-07
241,6.454877310292605e-08
242,1.3332726891387537e-07
243,2.378042190764051e-06
244,2.3562210314378429e-07
245,9.325475307977253e-06
246,9.858571679291971e-08
247,7.207857046809414e-06
248,6.739818579407284e-06
249,3.1645201168339082e-06
250,1.2634006890530386e-05
251,8.274181579698268e-07
252,1.0012296399931835e-07
253,5.757523349241885e-07
254,3.215739845744867e-06
255,1.3452488824860835e-06
256,1.9765544312868356e-05
257,2.5257340271432935e-06
258,3.005564226654622e-06
259,5.5607395820449205e-06
260,5.188757853101211e-07
261,1.7822191152828775e-06
262,3.643214584126781e-07
263,2.812282997262232e-06
264,1.0683945337462449e-05
265,4.240702806469443e-05
266,9.258051493673312e-07
267,6.781850779617924e-07
268,5.12629552459034e-07
269,1.5366315311737855e-06
270,3.518554896728631e-07
271,3.7785331688144157e-07
272,8.57538582783681e-08
273,6.600250599091001e-06
274,5.590459000576574e-06
275,8.664444739060638e-07
276,1.6089214013261422e-06
277,1.2565099682454022e-05
278,9.408979632514054e-06
279,7.100086045036566e-06
280,8.6856986154904e-06
281,3.969572553031085e-06
282,9.296679715888594e-07
283,6.448488690925993e-05
284,5.666593292746983e-07
285,1.3228767253751926e-05
286,5.238019064279018e-06
287,3.6310298165033207e-06
288,1.9961902896087358e-06
289,3.141610422368515e-08
290,3.864902637301789e-06
291,6.597802532990305e-07
292,3.8667476445021215e-08
293,9.872084110096087e-08
294,9.205771433829452e-07
295,8.870944153043801e-07
296,2.22063470013094e-06
297,3.1791445363402564e-05
298,1.152493069258739e-05
299,9.038634914133664e-06
300,1.1599639830914037e-05
301,8.063956085475679e-07
302,1.445056442118113e-05
303,1.9244711797426862e-06
304,5.36843085649584e-07
305,6.223400081855139e-07
306,1.6637023591276106e-06
307,1.8452421722971028e-06
308,3.355839220777217e-05
309,7.396604616186723e-05
310,2.1940333068783244e-05
311,2.330303692948559e-06
312,7.031917155563076e-05
313,4.144301487707027e-05
314,0.00021055935186391344
315,2.453875598491152e-05
316,1.5167708131448376e-05
317,3.0326716535023987e-06
318,1.1170236045474555e-06
319,9.199071748377147e-06
320,4.901632817031746e-06
321,7.757758762086619e-06
322,4.2170106369227904e-05
323,2.786414148501625e-05
324,1.3187497054579446e-05
325,2.4133169301198356e-05
326,2.372113780085671e-05
327,4.277774395895703e-06
328,5.773648301145952e-05
329,3.4818636000015545e-06
330,1.958507497418395e-05
331,7.597818739047611e-05
332,9.781469533320873e-05
333,1.2845419669825761e-05
334,9.224607815520515e-05
335,4.003809761880628e-05
336,4.610349684729524e-05
337,1.2661851435425714e-06
338,1.2231976325329104e-05
339,1.938530946378571e-05
340,0.00019421978272954395
341,1.631403440437966e-05
342,3.757982106573468e-06
343,1.458225791070483e-05
344,1.1836522177037048e-05
345,3.3824091944953536e-05
346,0.0001906834078374849
347,1.9508023720037055e-06
348,0.0009890039831931979
349,2.9395005072463212e-06
350,0.00028401025245077547
351,2.988403709362335e-06
352,2.342795016763079e-05
353,4.0761087982395734e-05
354,0.0010615383116628536
355,0.0003870561232601503
356,1.0408091060303985e-05
357,2.8513139180245846e-05
358,1.1253574585204075e-05
359,1.9710121436210886e-05
360,7.45534407232715e-05
361,0.00013289954429347587
362,4.36639567246343e-05
363,8.967398889960334e-05
364,0.00014768746889395133
365,0.00012977747198108228
366,8.704505977947701e-05
367,7.394256529648096e-05
368,4.20215547771288e-05
369,0.0003162340329397688
370,9.565677200418045e-05
371,0.0008861356107045683
372,7.938239487222848e-05
373,0.0003060752071178507
374,1.0364222892915047e-05
375,0.000110673515902113
376,0.00010652840048975468
377,0.00025363623119233064
378,3.447977754348629e-05
379,4.0001866209220215e-05
380,0.0002763611674089869
381,4.2687038503317945e-05
382,0.0009104457939977918
383,4.790929958921805e-05
384,6.279482611426816e-05
385,1.615171701477248e-05
386,7.989465490713101e-05
387,0.0002879968937609718
388,0.00036905019666989
389,2.5405037104765696e-05
390,0.0004952759011323587
391,6.550548363240762e-05
392,0.00012112912391916814
393,0.00023744878679801503
394,6.12537860643774e-05
395,0.0002041933377718089
396,0.0002965142627333941
397,0.0001587536439950073
398,9.01041982408295e-05
399,1.4748135702724699e-05
400,0.00036662104230276613
401,2.3229706176913597e-05
402,4.710619318681819e-05
403,7.455269420522354e-05
404,0.0013797625854340095
405,0.0007980771414247315
406,0.005961362154784337
407,0.002861175713107779
408,0.0007048369803713556
409,0.00016068630132219712
410,1.1809557395512208e-05
411,0.00047367501716418355
412,0.0004193328171637045
413,0.0015522297699169078
414,0.0016892887894995358
415,0.00020198508394523302
416,8.65519034271231e-05
417,0.00020868628182276795
418,3.775720226676568e-05
419,7.969539448020165e-05
420,1.829012575461681e-05
421,5.4134350101809164e-05
422,4.219736209729054e-05
423,0.0001728448112331409
424,0.00014105325092313213
425,0.00030977828005770546
426,0.0013728871008302822
427,0.0011828045142140363
428,0.000674892662108394
429,0.0004524368222876098
430,0.0002554962520279981
431,0.00427820483397897
432,0.0007091693669880741
433,0.0001928377887519231
434,0.0023984621824533568
435,0.0007274665855007349
436,0.0006571232021847685
437,0.00023679731313375435
438,0.000782588043814344
439,0.0002439299541764647
440,0.0005155404016798667
441,0.0002446328512160092
442,5.841459560335043e-05
443,0.0008028812632749594
444,0.000369517500508124
445,0.0003295358312833316
446,0.00016575681460229543
447,0.0006153227444557803
448,0.0012532007425250285
449,0.0005611776056426986
450,0.0005247396946445414
451,0.00033066844628186183
452,0.000569797457054193
453,0.0002458997331287933
454,0.0003974274320960592
455,0.0008167369514448134
456,0.0001407804705108561
457,2.0729866528523107e-05
458,0.0008168042823540905
459,0.002287582832012515
460,0.00019554219726946955
461,0.0016281455916351453
462,0.00094266028203481
463,5.312983705409477e-05
464,0.0036603226966452126
465,0.019466949982365214
466,0.003697712442371706
467,0.0015123198449816817
468,0.0013455847053883093
469,0.0008057842523266079
470,0.0035362535935780735
471,0.0007352362919752901
472,0.00020307555087704379
473,0.0002542538282123788
474,0.004279232797986067
475,0.002653770115465797
476,0.0004518083288965233
477,0.0032204302647147265
478,0.00029440458383602944
479,0.00024005225560964156
480,0.00029533971604007693
481,2.1828790448249974e-05
482,0.00041694767221616547
483,0.0008471286197638642
484,0.0018168202271510157
485,0.001248219439942875
486,0.0002953994716759056
487,7.033888115528894e-05
488,0.00013852398573563005
489,0.0008982300224488259
490,0.00046597406218884936
491,0.0003662979272226489
492,0.00015523718075606007
493,0.0003837703707000251
494,6.628212673420852e-05
495,0.0002703316207289086
496,0.0012343691967819073
497,0.0014052568215149872
498,0.0019112818924621195
499,7.355327909666825e-05
500,0.00020326845995328606
501,0.001789085041858976
502,0.002330358083920831
503,0.005073547172447562
504,1.9282688309232235e-05
505,0.0007016455118830093
506,0.001019826197913324
507,0.0008294679306824056
508,0.00214717354345709
509,0.00012797648714242218
510,0.0033390360044994656
511,3.849516108476417e-05
512,0.00011614453718659728
513,0.0036483612739408046
514,0.0007043447310080276
515,0.00016431522179069828
516,0.0016886801355753352
517,0.005322753072973782
518,0.0106215440691586
519,0.0020314588687556237
520,0.003667506145578726
521,0.0010955357092833921
522,0.006744077370149991
523,0.00017596063446111628
524,0.0018361907664352587
525,0.0019181545930469386
526,0.0019200303029140067
527,0.0019212339044675129
528,0.0022343840613807267
529,0.007229528831036203
530,0.02016585348631159
531,0.0010804129513922347
532,0.002239213371525795
533,0.002385481686616617
534,0.0028191490169018926
535,0.0019707458629867804
536,0.0046332218273856555
537,0.0005510327958560278
538,0.00483392809657341
539,0.001996326063855397
540,0.005221591894244612
541,0.0017283095972631518
542,0.003298829058664495
543,0.0014059814105212766
544,0.0005155867112302251
545,0.017663789639950113
546,0.002022407781559854
547,0.0008510446899994067
548,0.003946264114896532
549,0.0006305606254937755
550,0.0011958691350426023
551,2.472328163237129e-05
552,0.00041834017822138167
553,0.0011567005817541426
554,0.0019188231126782153
555,0.00016301545135570753
556,0.010335106895279824
557,0.004972448268431754
558,0.0005692877604960908
559,0.003381077170942123
560,0.0013745332916516796
561,0.00026329353561413746
562,0.02037065887768236
563,0.009767963526017411
564,0.0022061074176785646
565,0.001383994810971173
566,0.003934977028479346
567,0.001591515725639598
568,0.00020609702345330432
569,0.004197382395265497
570,0.0002734182509088519
571,0.0011696664239358784
572,5.7906733711983555e-05
573,0.0004920217953391499
574,0.0021274433597646626
575,0.0009814784206578359
576,0.0002496728155745041
577,0.001721625089593479
578,0.006593838902098475
579,0.0007677871951400184
580,0.003801936148452686
581,0.008281934277094246
582,0.031146790122108428
583,0.0017358450299075564
584,0.0017474417828472937
585,0.0024757439299920286
586,0.0003770252263832082
587,0.0006462376621457063
588,0.0005128636228695075
589,0.008705430708361718
590,0.0012389947230962654
591,0.0003099680316729713
592,0.0017490291630623631
593,0.0007822446534283809
594,0.006666050816398967
595,0.0014531129523825115
596,0.0002660705423127032
597,0.0001931786700416277
598,0.0003335167741659293
599,0.0002763331967952285
600,0.0004863865685116619
601,0.0016205965806265139
602,0.0012352814668756282
603,0.0015042905783109461
604,0.003211348914784237
605,0.00036780830391488134
606,0.0065580709092629376
607,0.001937490188494709
608,0.0002911509086239876
609,0.00033605757913484117
610,0.0005462556684696769
611,0.00018922982598652
612,0.0002518384201219615
613,0.00021654687732393501
614,0.00010612758915321024
615,0.00023502875911320903
616,0.0004293706005223976
617,4.665058660894521e-06
618,0.00012971894881040315
619,0.0006017233232024519
620,0.0012253909067861891
621,0.0002501035859880942
622,0.00010428186579072506
623,1.3071183570113246e-05
624,0.0010878249051600197
625,0.00031049203820816753
626,0.0016124631480314026
627,0.00035418136103268933
628,0.00034374754937166533
629,0.0015485744429537956
630,0.0006151350182315399
631,0.0067606803378442515
632,0.000754846352652904
633,0.0016833309849280107
634,0.0006938122669833167
635,0.0018518599089779096
636,7.624685832177573e-05
637,0.0004127140550618679
638,0.0019333097101856239
639,0.001487943843754215
640,0.0005188024889153734
641,1.3726803762415891e-05
642,0.00029740844972529784
643,0.0022212113400617607
644,0.0012631998376082952
645,0.00019511853594886055
646,6.176945103918739e-05
647,0.00026001395358760305
648,0.003294792633658149
649,0.002911340286722049
650,0.0026230649532752947
651,0.0014918954534383056
652,0.004305830039457801
653,0.00014538943349623446
654,0.0017059588143192221
655,0.005846477309541836
656,0.026164693171579666
657,0.00013695766379751007
658,0.0084676475429323
659,0.011414832558294619
660,0.07176069705290487
661,0.001038949481104921
662,0.0012870615243287958
663,0.0006511876613437179
664,0.00740171284198348
665,0.0009436654999007101
666,0.0040705066980041595
667,0.001666364227788335
668,0.003972374947638917
669,0.00040162819107072636
670,0.005526437716370248
671,0.005943970088051489
672,0.002178563232720022
673,0.007248790382770363
674,0.0058086595998416155
675,0.019226880580840544
676,0.04235283208664963
677,0.0006264746905470875
678,0.0051401543971905765
679,0.01262416191784885
680,0.0019525333821223696
681,0.0015172842004865636
682,0.0023070081114624943
683,0.003343254280402095
684,0.001578507295458824
685,0.003974659425633627
686,0.013994421558482142
687,0.002876336544213271
688,0.0009352336419955616
689,0.0029593424368335236
690,0.000819961427809702
691,0.004441779708498485
692,0.002444210245267178
693,0.0008195924158448599
694,0.00041263680631452375
695,0.00435914090741021
696,0.017997437989893096
697,0.012028895958469467
698,0.002231507403902093
699,0.054944153673833866
700,0.007064029580932556
701,0.045363594045644405
702,0.0024168065939497597
703,0.00502131775545745
704,0.0031511600263409985
705,0.018607606271861383
706,0.007825942602203716
707,0.001392557167629344
708,0.007201319275917016
709,0.0019022262346682077
710,0.00033632300216475093
711,0.009714822891275862
712,0.0015450407388588388
713,0.003833494748529026
714,1.2660592819736255e-05
715,2.134671113131174e-06
716,8.893618559192427e-06
717,7.464994620697568e-06
718,1.3962179723825229e-06
719,5.632491777313537e-07
720,2.4541273657565234e-05
721,2.1045221109543896e-06
722,9.514457742416124e-06
723,4.257539645231051e-05
724,4.271031240160224e-06
725,2.688947183908123e-06
726,1.2841547215542443e-06
727,7.801841498687637e-06
728,1.0187071314890148e-05
729,2.8690016552078116e-05
730,4.52556530919994e-08
731,2.227878843956257e-05
732,2.6777802027156498e-05
733,2.778723406906927e-06
734,4.961407826653492e-06
735,0.0001294056473510145
736,2.216975044841257e-05
737,2.99527743712964e-07
738,3.691103804035519e-05
739,2.2089392015297588e-05
740,3.841341591995927e-06
741,8.82381647107135e-05
742,1.5901396740253567e-05
743,3.048677782122833e-05
744,4.700224837143688e-07
745,1.7381392935256796e-05
746,1.8660019513848075e-05
747,7.415948338022015e-06
748,8.15868941002082e-05
749,0.0006050666531636717
750,0.0016594227780694722
751,0.0009063670305448181
752,4.0796110043131204e-05
753,8.881110048849658e-05
754,7.66168276435367e-05
755,0.00017842353264187552
756,8.895370751278433e-06
757,1.8456316537782948e-05
758,1.3387166704420392e-05
759,3.931180488535835e-05
760,0.0002172041450375317
761,1.290875927275538e-05
762,0.0001527496949882439
763,0.00015702586944982847
764,7.422253092890236e-05
765,1.7096203901431137e-05
766,0.0006803369253254171
767,2.6985257679299248e-05
768,4.027893346673559e-06
769,3.6533663123597575e-05
770,7.346208253600126e-05
771,8.5286091096823e-06
772,7.395672552938548e-05
773,5.569633308381532e-05
774,1.560487779551529e-05
775,6.0146661877216415e-05
776,0.0005949886379139475
777,0.0004105826669312424
778,3.1078779016856214e-05
779,6.739667066507273e-06
780,1.305621201104671e-05
781,1.1321994121451992e-05
782,4.0239538994010054e-07
783,4.9518382457562794e-05
784,2.2328599280547042e-05
785,6.392176508994467e-06
786,2.742015326608864e-05
787,4.535474049065578e-06
788,1.1827540981361125e-06
789,1.6111336057032831e-06
790,1.9075612852245e-05
791,5.602081359322596e-07
792,7.046381239949988e-06
793,2.0559488843283578e-06
794,2.9514781775457407e-06
795,0.00013336162009521056
796,4.7255705239172474e-05
797,3.2380611605339815e-06
798,3.4659590288896365e-06
799,2.8187647723615744e-05
800,5.2313573268015996e-05
801,3.6963565024000137e-06
802,1.4529527033904346e-05
803,9.577476764618516e-06
804,4.038830763147927e-06
805,3.732770113686613e-05
806,3.7875676088923875e-06
807,7.910977442251463e-05
808,1.521106235172346e-05
809,4.777808125873572e-05
810,2.0266515212441807e-05
811,5.4289995143124306e-05
812,3.5664226524535684e-05
813,3.930271835818572e-06
814,1.7142628838887484e-06
815,7.999930419768371e-06
816,6.487724030545647e-06
817,8.929517662454552e-06
818,1.3742290720723348e-05
819,9.201011459725769e-06
820,3.906291881834997e-06
821,8.774540015155979e-07
822,2.207973770472765e-06
823,1.763540275528722e-05
824,1.5314105169888242e-06
825,4.958357171162617e-06
826,1.4505387297814283e-05
827,1.8344490194370896e-05
828,1.6476143574035756e-06
829,7.578721395043633e-06
830,6.357481819576978e-06
831,2.1155823712593384e-06
832,1.991816844984305e-06
833,8.666873127645873e-07
834,3.289136113644339e-06
835,9.999636734355885e-06
836,3.4300599965778392e-06
837,8.607344547797678e-06
838,1.9720844148468273e-05
839,1.1797477942877782e-05
840,3.1716495741302532e-06
841,3.6811271952226687e-06
842,1.6826199264366858e-06
843,2.8628921564653854e-06
844,2.4239898063621833e-06
845,2.5582564489109493e-06
846,6.563796405841893e-06
847,2.722739910303773e-05
848,1.3830304167474449e-06
849,2.0458380059998995e-07
850,5.720670777095683e-08
851,1.2476672285676487e-06
852,1.9028657269304207e-05
853,2.156294619314049e-06
854,1.38854707765677e-06
855,5.671283584713772e-06
856,6.622292584751899e-06
857,1.1166015227669533e-05
858,8.177867176349193e-07
859,4.162086929600288e-06
860,1.0493579369095897e-06
861,2.3195534977375066e-05
862,2.4821713062992985e-05
863,8.957047440537334e-06
864,6.634305405799629e-07
865,2.2606948334558575e-06
866,1.000188125368871e-06
867,1.1752358490878626e-06
868,1.8683954138907582e-06
869,1.9584269306210562e-06
870,1.0547821487824326e-05
871,6.160621145145386e-06
872,2.3090170225567695e-05
873,4.829103189146793e-07
874,9.49380603524492e-06
875,0.0
876,1.678034428358773e-07
877,1.2445212261348142e-06
878,2.684047800752089e-07
879,1.5411932316059934e-07
880,8.170056453743496e-08
881,5.785307144347395e-07
882,4.048065933311554e-06
883,5.705789079021994e-07
884,4.5716721446035104e-07
885,8.272758182417934e-07
886,2.0302292262954055e-07
887,2.175277163501659e-07
888,6.744015873486477e-08
889,6.204271559337293e-07
890,1.8672885212654794e-07
891,4.785230429610704e-07
892,1.3507915961885578e-07
893,1.1401745659778778e-06
894,1.4299171891767348e-07
895,2.14536799815655e-06
896,1.5651984952375483e-06
897,2.893927495216484e-07
898,2.2167074965243363e-07
899,1.113987029021355e-06
900,1.911126306871614e-08
901,3.284127082882593e-07
902,1.3924053758858963e-07
903,1.532036837448672e-07
904,7.716571538150343e-08
905,1.0405503901373958e-06
906,5.389880178144943e-07
907,2.435938546685623e-07
908,1.1508991513435229e-07
909,5.674854744901296e-07
910,7.702688025726009e-07
911,2.1617291399573398e-08
912,9.427911661464929e-07
913,3.5662597285654464e-08
914,6.124268070119376e-08
915,8.549938952533647e-07
916,2.760745181250149e-07
917,1.853000663237813e-07
918,0.0
919,1.047253832518561e-07
920,2.0071908387157292e-07
921,1.8861740375155635e-07
922,7.920455516017785e-07
923,4.2987471163261335e-07
924,1.122536773595784e-06
925,4.082567107708576e-06
926,1.0481360259071313e-06
927,1.4025365963440612e-07
928,2.1456189514880998e-07
929,7.196315473584225e-07
930,2.331031078121104e-08
931,8.904039919772786e-09
932,1.1389310615762543e-07
933,4.093910788495313e-07
934,3.36829159135857e-08
935,8.861125154757797e-09
936,3.0597689713441953e-07
937,3.8495360250232945e-08
938,3.2379514848052545e-07
939,1.797499142302479e-07
940,1.6321404244489756e-07
941,7.093161815297769e-07
942,6.955473647067221e-08
943,4.285520404579344e-07
944,1.0894382548107187e-06
945,1.3439054182185918e-06
946,3.5871967173287123e-06
947,4.428697835754273e-07
948,7.210548559324868e-07
949,6.376048634302262e-07
950,8.386272231628379e-07
951,1.8121133258610157e-06
952,1.096213703939144e-06
953,3.5262901003228005e-06
954,1.080389206764518e-06
955,7.117985921333957e-07
956,8.201823934437256e-07
957,4.39885287841419e-08
958,1.8185879074627435e-07
959,6.053077916730029e-07
960,2.7696729094259953e-07
961,8.557269107130546e-08
962,1.127523847461241e-07
963,1.6943603836267157e-07
964,2.597260088010953e-08
965,1.8222235464285824e-07
966,2.441775947493204e-06
967,1.7441321045610098e-06
968,1.8775372812862315e-06
969,6.450236680850067e-07
970,2.793672434959396e-06
971,1.2692471201071e-06
972,4.709864553206184e-06
973,8.467394830249374e-07
974,1.343153213706574e-07
975,6.9697335287565e-07
976,1.413889832070634e-06
977,4.777154171753458e-08
978,3.2784213915081342e-06
979,1.2216391764438176e-08
980,6.446616859298261e-08
981,2.3723082174953474e-07
982,4.2248111660345735e-08
983,1.3375665065301397e-08
984,1.9383703532364593e-08
985,9.062573517065093e-08
986,2.1577190163284314e-08
987,1.1270708968808252e-06
988,6.524775000286232e-08
989,2.518710114728823e-08
990,3.3870174941226094e-06
991,1.4695737153465636e-08
992,1.0733923884744382e-07
993,3.62367890547176e-08
994,5.064210243058889e-08
995,1.421997091653897e-07
996,2.4176328853459054e-09
997,5.02122173864392e-07
998,4.7672337094463697e-07
999,1.580405983679057e-07
1000,5.4249941062406764e-08
1001,8.972418509152835e-08
1002,1.732897916860941e-06
1003,8.608076514268399e-08
1004,1.9307698449645567e-06
1005,1.5021252404568005e-07
1006,1.4486602334407709e-08
1007,5.01791291623627e-07
1008,2.183137236266808e-07
1009,2.3445515865246226e-07
1010,9.244241038905241e-07
1011,4.3501006135892284e-08
1012,1.0572789535103753e-07
1013,1.8752102047307495e-06
1014,1.590532401126038e-07
1015,1.7827209236847824e-07
1016,1.1638796643836825e-07
1017,1.1462344437587673e-06
1018,2.964392588492972e-08
1019,4.316480274308238e-08
1020,1.8561681766370904e-07
1021,6.069065570346158e-08
1022,1.2546478960039733e-07
1023,6.246989307053066e-08
1024,8.343504530589888e-08
1025,7.864243675999526e-08
1026,3.069107467075344e-07
1027,1.3092509867141676e-08
1028,3.363285219678326e-08
1029,1.1981717086950905e-08
1030,1.625781801109596e-08
1031,4.188234819022255e-08
1032,1.210898487716486e-07
1033,8.703371981230106e-08
1034,3.085315615833701e-08
1035,6.472779205085904e-08
1036,3.284972372951387e-08
1037,1.8278514201966217e-07
1038,1.2077008497701447e-07
1039,5.996974758359893e-08
1040,3.2788487010354875e-07
1041,1.4483708117575944e-08
1042,2.0276495775151996e-08
1043,1.9297420017022615e-08
1044,3.7518794595218356e-09
1045,7.479706187153093e-09
1046,8.723243084358977e-08
1047,4.092929430597224e-08
1048,1.6904340793672755e-07
1049,9.511553630022638e-08
1050,2.2458626314932238e-07
1051,2.6203138902292926e-09
1052,1.4281119260647601e-08
1053,3.4574888700696704e-08
1054,2.358557340993992e-08
1055,2.0815789626602183e-08
1056,1.099314639612325e-08
1057,6.438351648138923e-08
1058,2.1496272138661682e-07
1059,3.040100666258172e-08
1060,4.523309194579367e-08
1061,3.941210914775401e-08
1062,1.0349515541857901e-07
1063,4.875011377989564e-09
1064,1.1117996465357181e-07
1065,2.1616408222636295e-07
1066,2.6956464193710224e-08
1067,1.918335826959874e-09
1068,2.3537267611189177e-07
1069,3.6939799650705794e-09
1070,5.303963875318766e-09
1071,3.621765971225909e-08
1072,3.508390594677327e-08
1073,1.5274863075627056e-07
1074,4.157822609742992e-08
1075,7.013319780383855e-09
1076,1.606870459757819e-08
1077,6.506179830941381e-09
1078,1.886872388424673e-08
