alternative,utility_1,utility_2
352,-3.207636202579671,-2.104017368834609
353,-2.6205173173836203,-1.5021484117758401
354,0.6233329032922148,0.7878911930734809
355,-0.31600742409589255,0.8812013121702229
356,-3.9052372713413974,-3.7981380946620167
357,-2.9454038684258945,-2.7085099670493458
358,-3.889984764582099,-5.55899461918572
359,-3.3881316244383455,-3.2046173566181686
360,-2.0183887599466406,-1.1510601442772552
361,-1.451892039867888,-0.9228865334152587
362,-2.586098134430218,-5.171351308845541
363,-1.8307094298250233,-1.2272328647317972
364,-1.358862818641564,-0.2639005925537625
365,-1.5322201255922945,-0.917084058083165
366,-1.9249406427491698,-1.3906718387698973
367,-2.1461697721956363,-1.7845559442642562
368,-2.641894337241325,-2.9514237037610047
369,-0.6129814465562475,0.005243572731760793
370,-1.7783765110324588,-2.0749067109666752
371,0.4476952876997231,1.3596610787228909
372,-1.9402261898556685,-0.9369234849370005
373,-0.5661987613398254,0.7303199926074306
374,-3.9565947076257397,-2.846955134711224
375,-1.5648121719884287,-0.3147680384172111
376,-1.5616015629719504,-0.582958121614781
377,-0.7241107581866841,-0.19857233697397136
378,-2.747958353233901,-2.3374706155416054
379,-2.613388118135965,-1.534040006116944
380,-0.6680351226118306,0.20745032033844168
381,-2.523711370410547,-2.4545332003948537
382,0.519695452783556,-0.6933587023775933
383,-2.4608231990107314,-2.7617128647230302
384,-2.2450904174258297,-4.521848099113764
385,-3.5976224767888083,-5.50423755866704
386,-1.9799486031502798,-1.6235595252077695
387,-0.6586706922717398,-1.273543921528248
388,-0.38827129799715676,0.20711752558497754
389,-3.015517113660131,-2.1866024437565676
390,-0.008095433122119466,0.5856570281336633
391,-2.0414990946773166,-0.9417178847721295
392,-1.4224796182752,-0.6077677122826772
393,-0.7345785426461346,-1.0230754634653851
394,-2.0598918586231556,-1.9732702045336166
395,-0.8232301245771354,-2.8248127146206783
396,-0.5237879335407052,0.8773044346781389
397,-1.1455300987288441,0.1619734861978026
398,-1.6606717907662119,-0.7943282446251039
399,-3.526310045433246,-3.022094349739345
400,-0.4241486464573878,0.5115788487652746
401,-3.080030321425424,-4.49416923634677
402,-2.2289924616485237,-0.508749910335887
403,-1.6681366341970478,-0.7182117212669463
404,1.4615339837634687,4.404025963455664
405,0.8487954754740308,3.120137318800786
406,2.7563647271528366,4.240815034135488
407,1.9963733456730788,3.583475806661039
408,0.6269781093246984,1.895142832868001
409,-0.8508816144218669,-0.22379750636314455
410,-3.407085829909819,-1.2844704892819685
411,0.26122294198636586,2.1536928489197855
412,0.0284260552928024,1.5193729601657335
413,1.3457771687900917,2.7142582929557104
414,1.4200977846207654,1.7152675523503391
415,-0.6703196672211149,0.8473190958124157
416,-1.530824726791438,0.3325573450612265
417,-0.6717927177483634,1.320050898983826
418,-2.4443022932975857,-2.0107732213956035
419,-1.7073508092828966,-0.45911270517827085
420,-3.147694958078734,-1.2786245123049558
421,-2.1005179200505526,-0.27893793672200395
422,-2.3860132195025976,-1.2470799966725616
423,-1.0017066401771655,-0.14383686619441116
424,-1.2061288472196972,0.07197307987746981
425,-0.44085937205613357,0.8784402888481488
426,1.0944780731416497,2.1868835712792345
427,0.9738853563872905,2.274833756792179
428,0.4351361207966491,0.29549081886572015
429,0.05233603122697339,1.3712912784165128
430,-0.537721739229331,0.2500796436421253
431,2.298100833842137,3.2264483441489435
432,0.44467246739923816,-0.18156843676648582
433,-0.763734189600938,0.5196635885520487
434,1.7390220576626563,2.209821086079255
435,0.4496352661554295,0.7711115895900886
436,0.3761752521836179,1.3416367352232355
437,-0.6594331446847099,-0.3281814459685861
438,0.4936142220893731,1.0277895448893744
439,-0.7113983474136951,-1.6711407904343423
440,0.06873298412704765,0.6424826908857297
441,-0.6301052344289251,0.07839892726970743
442,-2.0727244272866203,-3.482123073143689
443,0.5317935203800501,0.9052451566251194
444,-0.3205340550663349,0.42804531013094405
445,-0.3943393357967042,0.5366988783232229
446,-1.1086169306272429,-0.2530367497438313
447,0.1965041034858075,1.034334751600729
448,0.8622285766758582,1.430551160525026
449,0.12604774915368333,1.1448190079165945
450,0.02689309753131619,1.0001337213197385
451,-0.4714953101984225,-2.626502872228971
452,0.04817274647338632,0.6542580936274058
453,-0.840693049073892,-4.341849543241376
454,-0.3377745983372855,-0.010016592116196765
455,0.4044530068353942,0.7561098359425427
456,-1.3782629008385836,-2.5696870239826586
457,-3.2394015396365785,-2.6168348481319774
458,0.42717025259871955,0.6424616200788122
459,1.4399753398313848,0.880506586920665
460,-0.9444417607934077,-2.333354008919361
461,1.1366143248167915,1.368512493601263
462,0.6195491722352933,1.0204026413381189
463,-2.1970097414651564,-3.3746118964129117
464,2.017823536338519,2.292332613263674
465,3.7018752201537124,4.162618026327375
466,1.970535226867932,1.9148867356186707
467,1.0174585992243839,0.5122345581405208
468,0.8683524249485157,-0.25355098739789517
469,0.41103124074333364,0.16999493921467845
470,1.9186964316471111,1.606399103756514
471,0.28449602252522554,-2.044814970515355
472,-0.9940264865431088,-1.68427025523946
473,-0.8432999512014874,-2.0357466375033106
474,2.004468857300584,1.5076861894935596
475,1.53913998063911,0.928777682414927
476,-0.19004984207013287,-0.381920600740028
477,1.8060094974737146,1.977597871006349
478,-0.6663081481808883,-2.707051945895012
479,-0.9212225001830836,-2.3823219886773255
480,-0.6934816027290642,-1.0100060503728399
481,-3.3181092099940948,-4.544816615555225
482,-0.3832320131760585,-0.9181425143590265
483,0.37675407113847337,-0.2230850535933926
484,1.1652201361723602,1.0735628525685232
485,0.7548157960600212,0.6482520713751039
486,-0.6885840050192105,-0.8502137618301333
487,-2.2112921640477468,-4.33033578301203
488,-1.5755148311590497,-4.365994138853858
489,0.39991931848438345,-0.4869338740445821
490,-0.2863719051928584,-0.6005834231100637
491,-0.5776319164405961,-1.1724064139275185
492,-1.4017071919518451,-2.9371146639976358
493,-0.5318510752419723,-2.216046303436003
494,-2.338022322018845,-5.888944030505633
495,-0.969488758990884,-3.918366924923612
496,0.6180374854282995,-4.261536255481646
497,0.8464766730302533,-0.2727484350068896
498,1.150072091508838,0.13302332409779316
499,-2.1540228951634606,-4.755664048875701
500,-1.091327746414963,-2.4013910319887883
501,1.1039763455863416,0.3852737811640856
502,1.3976155591936883,0.3992128619101214
503,2.169563088192538,1.05878182997218
504,-3.481786234300408,-5.0195226596900335
505,0.11922476278437033,-2.487238403421459
506,0.41787522901640806,-2.0425239029820625
507,0.22352837031691042,-2.693104070019916
508,1.1136795581180206,-1.1171773023460445
509,-1.692421219678316,-4.773820792470158
510,1.5155803597603636,-0.8840694812073293
511,-3.2074125939471827,-8.2708340589455
512,-1.8429502970879108,-5.684274072631142
513,1.5619636030195916,-1.52433065884588
514,0.03841359200026817,-2.7717687808666223
515,-1.4004109637842044,-5.696704783078772
516,0.8764618034197169,-1.7020948248834733
517,2.090792121898234,0.25273602188060584
518,2.8247162108954096,-1.7273668600237375
519,1.164129039283576,-1.0788174527843832
520,1.8182419571930555,0.21593761650482968
521,0.6022400617567145,-1.3625976341233415
522,2.4173256110929064,0.8685979059655233
523,-1.2212877287509103,-2.6934724644488828
524,1.1451389635943316,-1.012726008918587
525,1.2239399169854868,-0.9663410703966373
526,1.2862275797744465,0.2959539307757393
527,1.278329456605321,0.3105553257209186
528,1.382581346823399,0.1977249236570997
529,2.556563310096712,1.653969362165907
530,3.6084639959998515,2.7444262979804788
531,0.703171414144304,-0.26709931039052215
532,1.444049904673487,0.1195312586945243
533,1.5136158417831433,0.486885632391445
534,1.7439928345710491,1.1684158574581804
535,1.3651282240632017,0.6786369130355736
536,2.228990733556499,1.817116111743951
537,0.13688077540426002,-0.23852586070165738
538,2.373435513147902,2.6687013251476017
539,1.439350699724928,0.005113173292908169
540,2.369386192660773,0.8538058428402104
541,1.3290795417551147,0.3561417099902815
542,1.9672847641920455,0.9784972759284649
543,1.097120557280113,1.3852333396811676
544,0.1342969012540789,-0.35708747257729145
545,3.700059103665602,0.6520211969276807
546,1.563362935363132,1.978061080860133
547,0.672236067815696,0.939413012230875
548,2.160894322525643,1.5614603725957557
549,0.339477997183955,-0.6577714501990877
550,0.9612777870460252,1.0132401984481738
551,-2.9588740287152677,-3.008442408010204
552,-0.12758347625835365,-0.5623465219799828
553,0.9252388230124047,0.4099236898477092
554,1.3951389684320352,0.543915267453442
555,-1.0777234788584888,-1.159112239259198
556,3.1025875565719145,1.9068271615912116
557,2.3556654368412535,1.2770648309169044
558,0.12016393079235543,-0.8058095049999576
559,1.9243664259622997,-0.27566325795817503
560,1.0237649555719388,0.5587619248474298
561,-0.6696778005631736,-1.8788503623479913
562,3.6574414719639794,2.595030349663081
563,2.832004314312473,1.1021127993278026
564,1.2526017526667077,-3.9879536402977633
565,0.8804677372788259,-0.7959116791076974
566,1.967904378780972,0.28647145275863073
567,1.0104616088270701,-1.224042382308896
568,-1.045829980881641,-4.7589864440405645
569,1.9305893845620055,-0.42304507036695194
570,-0.7995895885506059,-3.9508365512635395
571,0.6696785994925467,-3.8273940831415656
572,-2.292946927479267,-4.702005760054984
573,-0.109243942018594,-3.189296734847603
574,1.3250222832273328,-0.6532967509523075
575,0.6093390921564166,-0.7900664821718713
576,-0.72791182882886,-3.9672577221981324
577,1.197407272992927,0.3635653558793799
578,2.5654714218339456,1.8532447010825162
579,0.4380549262826192,-0.1602262778866368
580,1.9840198729763514,0.7253474016155472
581,2.739862781804398,0.95277437525159
582,4.065579940630657,2.8868875644095766
583,1.1883361415789704,-0.4224786763839412
584,1.2843704632615225,0.7911626030719621
585,1.622025796040591,1.0862687522102874
586,-0.2336512333986187,-1.1301369614590218
587,0.2963686658734499,-0.3786338876809998
588,0.1376645947527546,0.3745852018970566
589,2.917020819597841,2.791108403302731
590,0.9941826519298678,0.8565272425687958
591,-0.3857312104986197,-0.5187252082781899
592,1.3806496371189327,1.4106795913797452
593,0.5693773521119749,0.6128805575612755
594,2.732300959913912,0.03364241887755859
595,1.2420831910711092,1.890010455819253
596,-0.4652892666108688,0.38161929060803945
597,-0.751927889457984,-0.22803544084968286
598,-0.1412500458551782,1.4565468956105727
599,-0.365961902208197,0.44456727370153837
600,0.21643674452580308,0.9970468748067998
601,1.3888340250396203,1.9042585385206805
602,1.1432120709530582,2.654828292978712
603,1.4274346571981522,1.9561091549146519
604,2.156000456232528,3.9237179346508135
605,0.07908070140963153,2.364779335380076
606,3.002755124603262,5.863641805565062
607,1.781781128000953,4.159978617284521
608,-0.058023291173404434,2.520207437185877
609,0.09439988793272436,3.171616691914032
610,0.568449412520927,3.1793876275333774
611,-0.43333255357048905,2.4267188695657738
612,-0.12627996729104307,3.2349689835715294
613,-0.31999322317599965,2.276470577923165
614,-1.0872163537256316,0.2973963085514624
615,-0.2994944935161632,0.04118338032892965
616,0.2909091287831109,2.7551847984181523
617,-4.313612803003395,-2.2507815481735607
618,-0.9544425837142323,0.38171114089334635
619,0.5511675530883533,2.4760679768742317
620,1.2268050291533976,3.4839808563733987
621,-0.37541878742279344,0.7548090227383042
622,-1.2813173275633896,-1.1216243368149779
623,-3.358000904535546,-2.230883833219538
624,1.0167023060612985,2.311605983339329
625,-0.21753433902460317,-0.5692631573531037
626,1.3794945341458913,2.3688096730426627
627,-0.1032516819792626,-0.4067185243212872
628,-0.2218451032140396,-1.6210500775935694
629,1.3184996729754443,1.8732942265145596
630,0.40031145821155256,-2.1816622376007295
631,2.769334622505614,3.3843109444643282
632,0.535343488092709,-1.4532495076684702
633,1.2961579294506262,1.2019700154982793
634,0.41484603443373747,-0.031326267671831554
635,1.3657641032201973,1.0444656928498226
636,-1.8249205513675197,-2.9844491663628387
637,-0.1599398185728722,-1.680798233535104
638,1.3995656591839563,1.124503840412948
639,1.0993704063242657,-1.5880292737214936
640,0.02318787107739606,-2.2983848422596043
641,-3.6875756146587046,-4.636624300343547
642,-0.5356278242477577,-4.088681493682467
643,1.4437700609207202,0.5253732037327898
644,0.8665717798740236,-1.341126387832956
645,-1.0081659900206463,-4.4713222709529585
646,-2.1966210351649096,-3.2827178561613417
647,-0.7922613618200254,-4.278341431507624
648,1.7854819783594422,0.2875267527916927
649,1.6784842393416306,0.13074624353722752
650,1.520421825113103,-1.8429534479265
651,0.9373891927370994,-2.1214221285987853
652,2.0028934576273785,-1.2537977396137125
653,-1.5308257147055477,-4.763864374072853
654,1.0122989870632968,-4.060322786945742
655,2.1643014422590863,-3.043432934577664
656,3.5617451723887354,-0.7416105426372117
657,-1.7580186835961156,-6.599878762821685
658,2.3894182527542682,-2.67053787848378
659,2.681961297456165,-2.356115373121383
660,4.589762708159911,-2.0500874607271404
661,0.3046512847863847,-5.065858364105003
662,0.5333033974043639,-5.336744014656043
663,-0.12122748406511463,-5.632637616454311
664,2.353474778812047,-1.24993885952916
665,0.3019306575869065,-4.511775785295642
666,1.778623596449952,-1.8235394546712222
667,0.9553911641182717,-4.906275019917837
668,1.7767636687233674,-1.8896657051985075
669,-0.49011680866037843,-4.351540541873659
670,2.1640011630841345,-0.468080248594239
671,2.260946363001156,-0.18536138970269356
672,1.1880476259990012,-2.946418463247591
673,2.336472983236595,-1.3395093113384298
674,2.0780998012747496,-1.7184539489376527
675,3.3152381395355626,0.15729712275144303
676,4.149709246754131,1.2596462715872656
677,-0.03630558415870011,-3.92404968958815
678,2.083660929186406,-0.40753450040205674
679,3.005673015812976,0.7494173937804618
680,1.1816943849439125,-1.397429781836928
681,0.8893023543387244,-1.1853259704355028
682,1.299023506644121,-0.6512415321050238
683,1.660489280557361,-0.4495710583632522
684,0.850503958048856,-3.2549910238901427
685,1.8239794177165582,-0.42460381970298977
